obj, center-box, perc, lat, long

2, 0.557943, 0.634645, 0.094184, 0.185957, 0.920775, 40.629261, -8.746876

0, 0.828125, 0.650463, 0.0295139, 0.106481, 0.530093, 40.629242, -8.746775
2, 0.590712, 0.712577, 0.118924, 0.227623, 0.9495, 40.629241, -8.746876

0, 0.800998, 0.614198, 0.0247396, 0.095679, 0.421846, 40.629226, -8.746776
2, 0.634983, 0.823688, 0.138021, 0.287809, 0.947553, 40.629212, -8.746875

0, 0.776042, 0.594907, 0.0251736, 0.101852, 0.499921, 40.629242, -8.746775
2, 0.681858, 0.891204, 0.139757, 0.203704, 0.95171, 40.629199, -8.746878

1, 0.753255, 0.554784, 0.0238715, 0.0833333, 0.415462, 40.629267, -8.746777
0, 0.753038, 0.552469, 0.0234375, 0.0848765, 0.6305, 40.629267, -8.746777
2, 0.730035, 0.960648, 0.118056, 0.0740741, 0.758106, 40.629177, -8.746880

0, 0.73329, 0.51929, 0.0203993, 0.0725309, 0.51526, 40.629277, -8.746777

0, 0.712457, 0.503472, 0.0203993, 0.0794753, 0.590696, 40.629288, -8.746776 

0, 0.694227, 0.485339, 0.0195312, 0.0756173, 0.497083, 40.629296, -8.746777

0, 0.674479, 0.464892, 0.0182292, 0.0686728, 0.629645, 40.629305, -8.746774

0, 0.66059, 0.441744, 0.0190972, 0.0625, 0.504622, 40.629314, -8.746771

0, 0.66059, 0.441744, 0.0190972, 0.0625, 0.504622, 40.629322, -8.746772

0, 0.643663, 0.43287, 0.0217014, 0.0648148, 0.574551, 40.629329, -8.746772

0, 0.631293, 0.415895, 0.016059, 0.0555556, 0.503645, 40.629338, -8.746773

0, 0.616102, 0.400463, 0.0238715, 0.0524691, 0.257501, 40.629350, -8.746772

0, 0.596354, 0.371914, 0.015625, 0.0493827, 0.447185, 40.629376, -8.746774

0, 0.58724, 0.364969, 0.0130208, 0.0493827, 0.546128, 40.629386, -8.746775

0, 0.575955, 0.352623, 0.0121528, 0.0432099, 0.554551, 40.629409, -8.746776





