obj, center-box, perc, lat, long
2, 0.250217, 0.553241, 0.0759549, 0.0725309, 0.699041, 40.628293, -8.733298
2, 0.202474, 0.576775, 0.094184, 0.0964506, 0.853684, 40.628305, -8.733324
2, 0.147352, 0.599151, 0.101997, 0.099537, 0.767927, 40.628313, -8.733347
2, 0.0831163, 0.624614, 0.115885, 0.111883, 0.844588, 40.628337, -8.733420
2, 0.412109, 0.490741, 0.0429688, 0.0416667, 0.756599, 40.628262, -8.733223
2, 0.395399, 0.496914, 0.046875, 0.0478395, 0.759944, 40.628277, -8.733251
2, 0.377821, 0.501929, 0.0490451, 0.0516975, 0.835775, 40.628293, -8.733288
2, 0.366102, 0.509259, 0.030816, 0.0509259, 0.72204, 40.628308, -8.733330
2, 0.282118, 0.533951, 0.0477431, 0.0694444, 0.74527, 40.628329, -8.733393
2, 0.258464, 0.546296, 0.0837674, 0.0787037, 0.827566, 40.628343, -8.733427
2, 0.213325, 0.568673, 0.0915799, 0.0833333, 0.768668, 40.628354, -8.733458
2, 0.159939, 0.586034, 0.107205, 0.104167, 0.833308, 40.628362, -8.733489
2, 0.0957031, 0.610725, 0.126302, 0.116512, 0.85256, 40.628381, -8.733537
2, 0.0440538, 0.647377, 0.0872396, 0.137346, 0.785022, 40.628402, -8.733594
2, 0.108507, 0.873071, 0.216146, 0.253858, 0.737567, 40.628286, -8.733538
2, 0.15191, 0.833719, 0.270833, 0.309414, 0.776397, 40.628272, -8.733495
2, 0.239149, 0.740355, 0.151042, 0.26929, 0.772366, 40.628263, -8.733468
5, 0.429253, 0.596451, 0.0946181, 0.128086, 0.561342, 40.628240, -8.733408
5, 0.456597, 0.567515, 0.0798611, 0.111883, 0.588115, 40.628226, -8.733373
5, 0.479601, 0.549769, 0.0651042, 0.0902778, 0.563949, 40.628199, -8.733296 
5, 0.493707, 0.53588, 0.0585938, 0.0871914, 0.596942, 40.628183, -8.733257
2, 0.519097, 0.511188, 0.0460069, 0.0702161, 0.53089, 40.628162, -8.733195
2, 0.540799, 0.491898, 0.0347222, 0.0486111, 0.578273, 40.628144, -8.733142
2, 0.161458, 0.85841, 0.296875, 0.270833, 0.767647, 40.628281, -8.733523
2, 0.230035, 0.765818, 0.157986, 0.215278, 0.788743, 40.628268, -8.733490
2, 0.333767, 0.681327, 0.164931, 0.17284, 0.531902, 40.628257, -8.733455
2, 0.428168, 0.607253, 0.108941, 0.109568, 0.675812, 40.628235, -8.733401 
2, 0.0594618, 0.805941, 0.118924, 0.199846, 0.539949, 40.628324, -8.733550
2, 0.562934, 0.470293, 0.0243056, 0.0408951, 0.588433, 40.628072, -8.732959
2, 0.457248, 0.580633, 0.0889757, 0.091821, 0.753421, 40.628216, -8.733349
2, 0.565755, 0.467207, 0.0256076, 0.0408951, 0.53909, 40.628063, -8.732919
2, 0.481337, 0.561728, 0.0746528, 0.0802469, 0.790676, 40.628207, -8.733327
2, 0.156901, 0.722222, 0.19401, 0.171296, 0.863314, 40.628296, -8.733476
2, 0.499132, 0.546296, 0.0633681, 0.0725309, 0.729464, 40.628185, -8.733257
2, 0.250217, 0.645062, 0.115885, 0.12963, 0.841784, 40.628285, -8.733446
2, 0.512804, 0.530478, 0.0551215, 0.0655864, 0.64302, 40.628170, -8.733221
2, 0.521701, 0.521605, 0.0460069, 0.0540123, 0.711391, 40.628158, -8.733186
2, 0.390408, 0.565586, 0.0716146, 0.087963, 0.720405, 40.628251, -8.733361
2, 0.575521, 0.459877, 0.0190972, 0.0308642, 0.527576, 40.628043, -8.732874
2, 0.532552, 0.510802, 0.0381944, 0.0493827, 0.693716, 40.628152, -8.733172
2, 0.42296, 0.540509, 0.0664062, 0.0671296, 0.794944, 40.628224, -8.733277
2, 0.0889757, 0.759259, 0.176215, 0.208333, 0.847025, 40.628303, -8.733494
2, 0.540799, 0.505401, 0.0390625, 0.0462963, 0.681761, 40.628146, -8.733155
2, 0.450087, 0.523534, 0.0546875, 0.0563272, 0.844137, 40.628207, -8.733234
2, 0.219401, 0.670139, 0.138455, 0.156636, 0.861184, 40.628290, -8.733462
2, 0.548394, 0.497299, 0.0325521, 0.0408951, 0.625301, 40.628141, -8.733138
2, 0.467882, 0.511188, 0.0425347, 0.0501543, 0.752956, 40.628199, -8.733216
2, 0.279948, 0.604167, 0.0503472, 0.115741, 0.780937, 40.628278, -8.733428
2, 0.552951, 0.493056, 0.0295139, 0.0385802, 0.627667, 40.628131, -8.733124
2, 0.485894, 0.500772, 0.0412326, 0.0462963, 0.75723, 40.628176, -8.733150
2, 0.381076, 0.568673, 0.0598958, 0.0910494, 0.769419, 40.628263, -8.733388
2, 0.558594, 0.487269, 0.0269097, 0.033179, 0.639346, 40.628158, -8.733115 
2, 0.499132, 0.49267, 0.0321181, 0.0393519, 0.644197, 40.628122, -8.733088
2, 0.411024, 0.543596, 0.0564236, 0.0702161, 0.767242, 40.628250, -8.733352
2, 0.565972, 0.481481, 0.0225694, 0.0308642, 0.557905, 40.628087, -8.732991
2, 0.520399, 0.478009, 0.0234375, 0.033179, 0.641408, 40.628131, -8.733035
2, 0.465061, 0.51196, 0.0394965, 0.0501543, 0.681042, 40.628202, -8.733221
2, 0.527995, 0.475309, 0.0238715, 0.0339506, 0.58965, 40.628120, -8.732999
2, 0.483724, 0.500386, 0.0351562, 0.0455247, 0.766704, 40.628176, -8.733155
